Date,Saturation_vapour,Actual_vapour,Solar-Irradiance,Slope,Psychrometric constant,Radiation-Based_evaporation,Aerodynamics_evaporation,Evaporation,wind_speed,Day,Month,Year,Month_sin,Month_cos,dayofyear,trend,dayofyear_sin,dayofyear_cos,month_sin,month_cos,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_mean_60,rolling_std_60,cumulative_mean,cumulative_std,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52,lag_53,lag_54,lag_55,lag_56,lag_57,lag_58,lag_59,lag_60
2021-10-05,4.025546522,3.10936277,216.0943895,232.4503702,67.04372403,7.681104214,3.354627938,6.712594026,3.481392591,5,10,2021,-0.8660254037844386,0.5000000000000001,278,484,-0.9973249731081555,0.07309512989807776,-0.8660254037844386,0.5000000000000001,7.046388082857143,0.20649365443576453,7.649763639866666,0.6932806724396263,8.491586056433333,1.0052246087293446,7.520639479296907,1.5027488633347545,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774,9.246702272,9.231394013,9.062169479,9.202413009,9.235887583,9.451725363,9.345653444,9.396585438,9.38091842,9.694530719,9.156864988,9.190318665,9.232251259,9.406642856
2021-10-06,4.143966644,3.106332461,214.9672397,238.3710438,67.07626233,7.644747901,2.103348704,6.427856022,1.927339557,6,10,2021,-0.8660254037844386,0.5000000000000001,279,485,-0.9959189961471792,0.0902516100310407,-0.8660254037844386,0.5000000000000001,6.985259803928572,0.2524174852185981,7.596056744866667,0.7238183247462766,8.444846135816666,1.034960359739401,7.51839095366461,1.5020170118051903,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774,9.246702272,9.231394013,9.062169479,9.202413009,9.235887583,9.451725363,9.345653444,9.396585438,9.38091842,9.694530719,9.156864988,9.190318665,9.232251259
2021-10-07,4.249149236,3.21104077,213.8920201,243.6092778,67.10451516,7.609714387,1.96577719,6.390799496,1.800457133,7,10,2021,-0.8660254037844386,0.5000000000000001,280,486,-0.994217906893952,0.10738134666416306,-0.8660254037844386,0.5000000000000001,6.927422518928572,0.28936309017205575,7.519473408366666,0.7258093325206671,8.398187483,1.0634943231064398,7.516075570794661,1.5013406745328393,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774,9.246702272,9.231394013,9.062169479,9.202413009,9.235887583,9.451725363,9.345653444,9.396585438,9.38091842,9.694530719,9.156864988,9.190318665
2021-10-08,4.277565199,3.159551334,212.7338763,245.021176,67.11204713,7.569360179,3.115901391,6.61181797,2.649889368,8,10,2021,-0.8660254037844386,0.5000000000000001,281,487,-0.9922222094179324,0.12447926388678869,-0.8660254037844386,0.5000000000000001,6.8833343739999995,0.28688193204385964,7.457500546866666,0.7211194755192767,8.3557700327,1.0832919103322272,7.514222583907786,1.5003569617974022,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774,9.246702272,9.231394013,9.062169479,9.202413009,9.235887583,9.451725363,9.345653444,9.396585438,9.38091842,9.694530719,9.156864988
2021-10-09,4.206197517,3.181344716,211.6108653,241.47253,67.09304971,7.527270598,3.519277937,6.655791508,3.265000871,9,10,2021,-0.8660254037844386,0.5000000000000001,282,488,-0.989932495087353,0.141540295217043,-0.8660254037844386,0.5000000000000001,6.849616622857143,0.28365641279108217,7.403130430466666,0.7179123128333567,8.305124379183333,1.0906498474322421,7.51246710113497,1.4993215543515825,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774,9.246702272,9.231394013,9.062169479,9.202413009,9.235887583,9.451725363,9.345653444,9.396585438,9.38091842,9.694530719
2021-10-10,4.12876862,3.026980188,210.3949456,237.6125735,67.07213038,7.481685314,4.347072335,6.791643551,3.751369868,10,10,2021,-0.8660254037844386,0.5000000000000001,283,489,-0.9873494423939864,0.15855938510313475,-0.8660254037844386,0.5000000000000001,6.813688030071428,0.2531694534338303,7.351325580166668,0.7034727457187332,8.261969798033332,1.0985588449951094,7.5109960326653065,1.498141661675601,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774,9.246702272,9.231394013,9.062169479,9.202413009,9.235887583,9.451725363,9.345653444,9.396585438,9.38091842
2021-10-11,4.075623387,2.937796089,209.2105557,234.9571153,67.05758045,7.437954335,4.013381533,6.677582176,3.353708611,11,10,2021,-0.8660254037844386,0.5000000000000001,284,490,-0.9844738167520923,0.17553149042142777,-0.8660254037844386,0.5000000000000001,6.778412242928572,0.23309732970784486,7.296535791099999,0.6891877337479805,8.216653077,1.1070098356183102,7.509298652101833,1.4970846979141992,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774,9.246702272,9.231394013,9.062169479,9.202413009,9.235887583,9.451725363,9.345653444,9.396585438
2021-10-12,4.128589627,2.70695891,207.9471657,237.6036383,67.07208164,7.39463641,2.643850048,6.348786315,1.768240151,12,10,2021,-0.8660254037844386,0.5000000000000001,285,491,-0.9813064702716093,0.19245158197082995,-0.8660254037844386,0.5000000000000001,6.728479822428571,0.24548669190019468,7.2300820079,0.6809305651064721,8.166705291516667,1.1227038588702123,7.506939887189024,1.4964742827433624,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774,9.246702272,9.231394013,9.062169479,9.202413009,9.235887583,9.451725363,9.345653444
2021-11-01,3.568035013,1.960116428,185.6763613,209.3308209,66.90993105,6.58672066,5.290122597,6.272663858,3.128188455,1,11,2021,-0.5000000000000004,0.8660254037844384,305,492,-0.858763958275803,0.5123714121284235,-0.5000000000000004,0.8660254037844384,6.668750849285714,0.24753469123812508,7.1609190281999995,0.668779861895535,8.113720933100002,1.1359685568141515,7.50443628469574,1.4959858681601816,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774,9.246702272,9.231394013,9.062169479,9.202413009,9.235887583,9.451725363
2021-11-02,3.556623881,1.74274184,184.5248134,208.7489212,66.90641356,6.545526302,3.778199019,5.873847142,1.980464294,2,11,2021,-0.5000000000000004,0.8660254037844384,306,493,-0.8498170915275277,0.5270777086423724,-0.5000000000000004,0.8660254037844384,6.5774240645,0.2879263204534991,7.074927228466667,0.6626596861962841,8.05768692575,1.1622919873912634,7.50113549695749,1.4962675048070961,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774,9.246702272,9.231394013,9.062169479,9.202413009,9.235887583
2021-11-03,3.549417621,1.571499158,183.4063009,208.3813069,66.90418734,6.505633578,5.962665527,6.373672988,2.866310872,3,11,2021,-0.5000000000000004,0.8660254037844384,307,494,-0.8406184056344783,0.5416278206559811,-0.5000000000000004,0.8660254037844384,6.532683899857142,0.2649544309437494,7.005094615233333,0.6197165815146269,8.010541258733333,1.172398522767363,7.498857794919192,1.4956110632445063,5.873847142,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774,9.246702272,9.231394013,9.062169479,9.202413009
2021-11-04,3.547087815,1.477567675,182.3455429,208.2624332,66.90346678,6.467937605,3.939980611,5.853293542,1.810154541,4,11,2021,-0.5000000000000004,0.8660254037844384,308,495,-0.8311706263658079,0.5560174366570446,-0.5000000000000004,0.8660254037844384,6.470995743214286,0.31463782871723406,6.914151135433333,0.5792555298529165,7.957059993116666,1.196554095658643,7.495540125054436,1.4959254652516483,6.373672988,5.873847142,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774,9.246702272,9.231394013,9.062169479
2021-11-05,3.537961041,1.441642379,181.3345673,207.7966498,66.90064022,6.431805778,3.826879904,5.797393954,1.735716371,5,11,2021,-0.5000000000000004,0.8660254037844384,309,496,-0.8214765533024145,0.5702422926917867,-0.5000000000000004,0.8660254037844384,6.3997118319999995,0.3468919723896694,6.822833930266667,0.5283091784923517,7.8998266587999995,1.216527786465195,7.492123331953723,1.4963567530101236,5.853293542,6.373672988,5.873847142,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774,9.246702272,9.231394013
2021-11-06,3.489676009,1.367046867,180.3102727,205.3295524,66.88558344,6.394035431,5.299117481,6.12500474,2.373671702,6,11,2021,-0.5000000000000004,0.8660254037844384,310,497,-0.8115390590073611,0.5842981736283683,-0.5000000000000004,0.8660254037844384,6.350910520571429,0.332771936797699,6.749851463266666,0.46224247817186237,7.8477983666,1.224675355072101,7.48937811389759,1.4961054015905506,5.797393954,5.853293542,6.373672988,5.873847142,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774,9.246702272
2021-11-07,3.448286913,1.35458334,179.3415491,203.2109065,66.87253681,6.358442739,6.165752497,6.310732723,2.800026362,7,11,2021,-0.5000000000000004,0.8660254037844384,311,498,-0.801361088174677,0.5981809144059158,-0.5000000000000004,0.8660254037844384,6.322206141785714,0.3160875272183512,6.711855017666666,0.4493214594213372,7.79449006575,1.2207365132070904,7.487016099086172,1.495533586793875,6.12500474,5.797393954,5.853293542,6.373672988,5.873847142,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842,9.509230774
2021-11-08,3.396896366,1.381049247,178.4137541,200.5752283,66.85615279,6.323998582,6.352087829,6.331020716,2.996057395,8,11,2021,-0.5000000000000004,0.8660254037844384,312,499,-0.7909456567567774,0.6118864012687242,-0.5000000000000004,0.8660254037844384,6.3152893342142855,0.3146540507593794,6.688838845133334,0.45059585908099004,7.739743030316665,1.211290408534991,7.48470410832,1.4949284779045013,6.310732723,6.12500474,5.797393954,5.853293542,6.373672988,5.873847142,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075,9.615842842
2021-11-09,3.393091182,1.408060522,177.5009495,200.3798452,66.85493136,6.291528648,4.397380499,5.817663883,2.106289457,9,11,2021,-0.5000000000000004,0.8660254037844384,313,500,-0.780295851070776,0.6254105729852457,-0.5000000000000004,0.8660254037844384,6.274351076142857,0.3403120019921899,6.643633458133333,0.46795557459463477,7.672838443783333,1.2046152301646422,7.481376682720559,1.4952887627688496,6.331020716,6.310732723,6.12500474,5.797393954,5.853293542,6.373672988,5.873847142,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951,9.831939075
2021-11-10,3.437570933,1.394136848,176.5757415,202.6617799,66.86913745,6.260064523,2.693633899,5.37525271,1.253340757,10,11,2021,-0.5000000000000004,0.8660254037844384,314,501,-0.7694148268839381,0.6387494220515268,-0.5000000000000004,0.8660254037844384,6.186024986142857,0.40104022013956325,6.5800201509,0.5061094562703455,7.5979305897666665,1.2054304835427707,7.477181216639442,1.4967504148946738,5.817663883,6.331020716,6.310732723,6.12500474,5.797393954,5.853293542,6.373672988,5.873847142,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361,9.869723951
2021-11-11,3.42123108,1.264479619,175.5857686,201.8239935,66.86393686,6.224483309,4.376305906,5.764557859,1.929295706,11,11,2021,-0.5000000000000004,0.8660254037844384,315,502,-0.7583058084785625,0.6518989958787125,-0.5000000000000004,0.8660254037844384,6.122365439785715,0.39135374324903416,6.532154696666666,0.5132546743473506,7.530134081400001,1.1919471833744877,7.473776398831014,1.4972075013428479,5.37525271,5.817663883,6.331020716,6.310732723,6.12500474,5.797393954,5.853293542,6.373672988,5.873847142,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977,9.832348361
2021-11-12,3.381382547,1.238912058,174.6837604,199.7784509,66.85116576,6.191324519,5.965822343,6.134785101,2.647565386,12,11,2021,-0.5000000000000004,0.8660254037844384,316,503,-0.7469720876965551,0.6648553979642866,-0.5000000000000004,0.8660254037844384,6.075446979071429,0.34109022617171714,6.4956791334,0.5007512702666063,7.470937033466667,1.1710484139057986,7.471119670065477,1.4969071839294992,5.764557859,5.37525271,5.817663883,6.331020716,6.310732723,6.12500474,5.797393954,5.853293542,6.373672988,5.873847142,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445,9.686607977
2021-12-01,2.801889703,1.547718361,162.0856302,169.6178316,66.64942555,5.727472212,4.536131968,5.391403034,3.438903862,1,12,2021,-2.4492935982947064e-16,1.0,335,504,-0.49377555015997737,0.8695893893466109,-2.4492935982947064e-16,1.0,5.983577040357143,0.3396424789421849,6.4377979004,0.5249333095122464,7.39893525995,1.1637399563564244,7.46700141930099,1.4982823555165186,6.134785101,5.764557859,5.37525271,5.817663883,6.331020716,6.310732723,6.12500474,5.797393954,5.853293542,6.373672988,5.873847142,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045,9.711509445
2021-12-02,2.790001275,1.529417391,161.6045222,168.9903742,66.64493075,5.71008663,3.541238095,5.096669381,2.671004402,2,12,2021,-2.4492935982947064e-16,1.0,336,505,-0.4787338401157883,0.8779600847008883,-2.4492935982947064e-16,1.0,5.8941401165,0.396220904836287,6.364532084766666,0.5538112069580793,7.322448998883334,1.161695235564842,7.462316968632411,1.500502740016018,5.391403034,6.134785101,5.764557859,5.37525271,5.817663883,6.331020716,6.310732723,6.12500474,5.797393954,5.853293542,6.373672988,5.873847142,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945,9.685845045
2021-12-03,2.794429638,1.354027962,161.0598667,169.2241419,66.64660692,5.690985061,5.034241688,5.505418527,3.323086688,3,12,2021,-2.4492935982947064e-16,1.0,337,506,-0.4635502709028512,0.8860706215341378,-2.4492935982947064e-16,1.0,5.839336878571429,0.39288477400853544,6.308997929133333,0.5536383740084875,7.256971741916667,1.1513301181471023,7.458457208392505,1.501536549707128,5.096669381,5.391403034,6.134785101,5.764557859,5.37525271,5.817663883,6.331020716,6.310732723,6.12500474,5.797393954,5.853293542,6.373672988,5.873847142,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594,9.434053945
2021-12-04,2.756264204,1.266397002,160.5859851,167.2077185,66.6320867,5.673004422,5.639720311,5.663520195,3.599160666,4,12,2021,-2.4492935982947064e-16,1.0,338,507,-0.4482293417404106,0.893918596519257,-2.4492935982947064e-16,1.0,5.8243135252142855,0.39547639483339303,6.2628539289,0.5475910745988458,7.196374768599999,1.1376127792821578,7.45492386781496,1.502167489796188,5.505418527,5.096669381,5.391403034,6.134785101,5.764557859,5.37525271,5.817663883,6.331020716,6.310732723,6.12500474,5.797393954,5.853293542,6.373672988,5.873847142,6.272663858,6.348786315,6.677582176,6.791643551,6.655791508,6.61181797,6.390799496,6.427856022,6.712594026,6.8082231,6.795368711,6.716927735,7.000035293,7.152422129,7.108869482,7.047840202,7.171443196,7.29464385,7.127840024,7.229051999,7.200521486,7.283651927,7.173825493,7.021505892,7.450626091,8.31447875,8.536910109,8.581597936,8.468651385,8.453601134,8.347553249,8.342399811,8.321275848,8.34578906,8.286895,8.471003815,8.688299591,8.039062872,8.61942349,8.572851257,8.750768023,9.22477215,9.279887133,9.146853459,9.103844017,9.299338594
