Date,Saturation_vapour,Actual_vapour,Solar-Irradiance,Slope,Psychrometric constant,Radiation-Based_evaporation,Aerodynamics_evaporation,Evaporation,wind_speed
29-03-2021,3.539342428,2.309391124,241.6132315,207.8671597,66.90106843,8.569901194,8.343028248,8.514661756,6.449514506
30-03-2021,3.783160348,2.711640791,242.7654039,220.2519505,66.97453447,8.620223803,5.110041447,7.801730936,4.534355302
31-03-2021,3.871045818,1.492463133,242.9623981,224.6876014,67.00004091,8.630504296,8.731456971,8.653692914,3.490275364
01-04-2021,3.918118506,1.147734335,243.4353187,227.0574019,67.01350297,8.64904082,7.387301641,8.361513013,2.535344985
02-04-2021,3.988019737,1.32670105,244.4775219,230.5688939,67.03324505,8.688628245,7.921543972,8.515846731,2.830115636
03-04-2021,3.983679224,1.720988158,245.6517234,230.351109,67.03202766,8.730200325,7.093123507,8.361192923,2.980598557
04-04-2021,4.03962812,2.347080101,246.9220535,233.1557208,67.04763501,8.77738968,7.970927281,8.597273784,4.477742088
05-04-2021,3.879529801,2.332362271,247.7645359,225.1150205,67.00247732,8.801405758,9.456806039,8.951733769,5.811635474
06-04-2021,3.854036196,2.520240851,248.7120447,223.8302566,66.99514257,8.834097204,8.406146345,8.735513556,5.992374896
07-04-2021,4.04199103,2.209207234,249.3480184,233.2740445,67.04829016,8.863712567,6.356804683,8.304034289,3.297758573
08-04-2021,3.987813843,1.313884922,249.5301192,230.558564,67.03318732,8.868187792,7.684518792,8.601563783,2.732486628
09-04-2021,3.977399301,1.569393938,250.5177962,230.0359535,67.03026436,8.902901165,8.301398654,8.767177647,3.277819596
10-04-2021,3.963713735,1.417518226,251.1804608,229.3488988,67.02641355,8.925938133,9.41700108,9.036993902,3.516511964
11-04-2021,3.943957402,1.598764533,252.077805,228.3564681,67.02083482,8.957080549,8.209228567,8.787393631,3.328242866
12-04-2021,3.943485648,1.973775015,253.0823867,228.3327614,67.02070132,8.992758439,9.623450957,9.135873249,4.645362768
13-04-2021,3.846604913,1.86982132,253.744637,223.4555223,66.99299685,9.012563093,9.780967936,9.189798437,4.704504999
14-04-2021,3.778706273,2.181380175,254.6617119,220.0267565,66.97322858,9.042466977,8.653393489,8.951674262,5.150911543
15-04-2021,3.718989584,2.49247439,255.5492285,217.0038188,66.95559407,9.071591492,7.775824513,8.766058926,6.02788204
16-04-2021,3.927615845,2.667319785,256.3343343,227.53503,67.01620257,9.107698274,6.833397991,8.590250199,5.155316866
17-04-2021,3.976842523,2.490706802,256.9030016,230.0080083,67.03010791,9.129797278,6.74238764,8.591050508,4.313665565
18-04-2021,4.005027184,2.452550285,257.5350696,231.4219108,67.03800442,9.153337833,7.159429808,8.705479986,4.38474676
19-04-2021,3.891292911,2.442820243,258.1683971,225.7074171,67.00584803,9.171446261,8.456871484,9.007870863,5.551248296
20-04-2021,3.993577169,2.241855635,258.6714906,230.8476875,67.03480211,9.19328946,10.12404895,9.402745471,5.495160659
21-04-2021,4.076090337,2.46351225,259.4128122,234.9804688,67.05770898,9.222786788,7.476182975,8.835010478,4.408089411
22-04-2021,4.037605399,2.628665378,260.101263,233.0544242,67.04707393,9.245796413,7.842990361,8.932388977,5.292738081
23-04-2021,3.903887122,2.647182135,260.689988,226.3413815,67.00944741,9.261523385,7.801374101,8.927984881,5.902404821
24-04-2021,4.110615151,2.024362104,260.8779948,236.7060774,67.06717816,9.276187449,6.419355292,8.645454928,2.925604775
25-04-2021,4.160407982,1.939774142,261.3711077,239.1911077,67.080718,9.295597583,6.839295784,8.75760984,2.928368048
26-04-2021,4.088399274,2.160169507,262.046074,235.5959327,67.06109267,9.316876053,7.465507893,8.906659995,3.681220254
27-04-2021,4.145661219,2.401988673,262.7120126,238.455588,67.07672225,9.342729992,7.644062961,8.969803749,4.168219227
28-04-2021,4.104264321,2.615422955,263.3400483,236.3888106,67.06544133,9.363489601,6.989702257,8.838866549,4.463766582
29-04-2021,4.140620928,2.730152374,263.8942799,238.2041078,67.07535381,9.384583066,6.781854154,8.812717007,4.571684642
30-04-2021,4.181734196,2.841784034,264.4311682,240.254119,67.08647552,9.405235034,6.345122514,8.737271975,4.502384632
01-05-2021,4.173879843,2.551848812,264.6679916,239.8627085,67.08435793,9.413361183,7.790398492,9.058656995,4.566587058
02-05-2021,4.240434161,2.20566819,264.9005016,243.1759785,67.10219667,9.424136116,10.39534037,9.63417325,4.857529811
03-05-2021,4.192035243,2.420834993,265.4692031,240.7672951,67.08924772,9.442545824,9.946180104,9.552299687,5.339245389
04-05-2021,4.149979803,2.709863512,266.0615212,238.671024,67.07789364,9.46201256,9.496480188,9.469574372,6.269838151
05-05-2021,4.12954952,2.677002865,266.4485729,237.6515548,67.072343,9.474993272,9.16446282,9.406642856,5.998852037
06-05-2021,4.198776623,2.731715812,266.8732397,241.103037,67.09105884,9.492742637,8.296131551,9.232251259,5.376736342
07-05-2021,4.326597521,2.731999302,267.2531018,247.4542285,67.12494551,9.511055826,8.007930116,9.190318665,4.774855429
08-05-2021,4.355401615,2.699750737,267.6011188,248.8816513,67.13246561,9.524508035,7.793893918,9.156864988,4.475864736
09-05-2021,4.26770658,2.600331895,267.8966702,244.5314881,67.10943876,9.531756819,10.28764169,9.694530719,5.86642946
10-05-2021,4.12042701,2.848846098,268.3820181,237.196106,67.06985709,9.543393462,8.806316819,9.38091842,6.584783989
11-05-2021,4.096604391,2.855107438,268.7145334,236.0060505,67.06334348,9.554289409,8.841601308,9.396585438,6.77136924
12-05-2021,4.086393785,2.976266246,269.0991596,235.4956739,67.06054195,9.567565308,8.566368303,9.345653444,7.33694212
13-05-2021,4.072937758,3.052955905,269.4461847,234.8227921,67.05684096,9.579374758,7.775937634,9.17877537,7.248556874
14-05-2021,4.236532378,3.015663105,269.7187237,242.9819461,67.10115737,9.59540122,6.590608542,8.945172091,5.132720082
15-05-2021,4.362943215,2.819590338,269.8903847,249.2551568,67.13442766,9.606268753,4.847669683,8.596545801,2.986475874
16-05-2021,4.366051266,2.11224392,269.7286413,249.4090588,67.13523543,9.600627298,10.49976048,9.791322626,4.429491053
17-05-2021,4.234971593,2.508731595,270.2371564,242.9043223,67.10074141,9.613785171,11.59812527,10.04329652,6.388190329
18-05-2021,4.047843023,2.396073702,270.4162954,233.5670425,67.04991131,9.612870736,10.56842303,9.825998092,6.083479098
19-05-2021,4.27716046,2.404125556,270.6584346,245.0010754,67.11194014,9.630379264,5.999313521,8.849611226,3.045418032
20-05-2021,4.203024454,2.977508325,271.2197368,241.314552,67.09219881,9.647512459,7.595062447,9.201013204,5.892553639
21-05-2021,4.166805364,3.073308739,271.4886696,239.5100701,67.08244772,9.655675093,8.21115494,9.339614061,7.139668165
22-05-2021,4.351272932,2.973576447,271.6399514,248.677134,67.13139027,9.668104037,8.942299386,9.513819806,6.171445277
23-05-2021,4.397173102,2.868932944,271.7775875,250.9492456,67.14329742,9.674718419,6.579622547,9.021402435,4.093554713
24-05-2021,4.38023197,2.88005893,271.9702893,250.111045,67.13891485,9.680946272,9.129872972,9.564323835,5.786481985
25-05-2021,4.183623824,2.977952664,272.2018534,240.34827,67.08698449,9.681694665,9.41995901,9.624580019,7.428675149
26-05-2021,4.211131988,3.241188548,272.5121213,241.7181693,67.09437189,9.693797619,7.395671853,9.194493723,7.249740307
27-05-2021,4.27664065,3.261483615,272.6812151,244.9752597,67.11180273,9.702332561,7.21383172,9.167200549,6.756534602
28-05-2021,4.287093563,3.217912697,272.8074102,245.4943036,67.11456332,9.707222014,7.120725004,9.151922291,6.332340549
29-05-2021,4.249738123,3.158967624,272.9163753,243.6385517,67.10467168,9.709668038,7.912751775,9.321625864,6.897399561
30-05-2021,4.190793733,3.189685194,273.0647508,240.7054555,67.08891391,9.712665589,7.521848552,9.235140493,7.143888152
31-05-2021,4.194374207,3.210889622,273.1995087,240.8837918,67.08987638,9.717598211,8.483531006,9.448765435,8.201632789
01-06-2021,4.277823375,3.203975359,273.3097164,245.0339977,67.11211536,9.724740709,8.454915157,9.451725363,7.486135126
02-06-2021,4.302575722,3.180877872,273.4043278,246.2627383,67.11864178,9.729053127,7.426430568,9.235887583,6.294996084
03-06-2021,4.315402156,3.113436844,273.466941,246.8990545,67.12201132,9.731769742,7.255247327,9.202413009,5.739202049
04-06-2021,4.386834129,3.073816294,273.5365428,250.4377578,67.14062448,9.736945942,6.545220823,9.062169479,4.739635077
05-06-2021,4.4411756,3.051282855,273.6076864,253.12417,67.15461481,9.741507832,7.308635056,9.231394013,4.999726128
06-06-2021,4.38894408,2.969704812,273.6385958,250.5421552,67.14117039,9.740657874,7.403471057,9.246702272,4.959877964
07-06-2021,4.347629928,2.99532895,273.7212784,248.4966517,67.13044072,9.742044024,8.647426315,9.509230774,6.080016177
08-06-2021,4.212554851,3.05556975,273.8156034,241.7889921,67.0947529,9.740220378,9.167624203,9.615842842,7.53390714
09-06-2021,4.224147937,3.02477121,273.8526874,242.365906,67.09785326,9.741989675,10.15684765,9.831939075,8.051829086
10-06-2021,4.297696602,3.045259901,273.9108544,246.0206138,67.1173578,9.746891346,10.31997041,9.869723951,7.834547062
11-06-2021,4.258066099,3.073058885,273.9660006,244.0524759,67.10688322,9.747332251,10.14153262,9.832348361,8.137178154
12-06-2021,4.264992034,3.151227018,274.0414621,244.3966248,67.10871967,9.750283886,9.454712968,9.686607977,8.071346712
13-06-2021,4.196885633,3.20509471,274.0966398,241.0088676,67.09055106,9.74960685,7.379660737,9.233536449,7.074691297
14-06-2021,4.195268155,3.215468316,274.1217239,240.9283141,67.09011657,9.750435946,6.483977706,9.038962079,6.292096515
15-06-2021,4.195007574,3.184675085,274.1181485,240.9153362,67.09004656,9.750298595,7.569491176,9.275272899,7.123502735
16-06-2021,4.198771908,3.340369033,274.2069727,241.1028022,67.09105758,9.753605024,5.128434483,8.746746603,5.680477903
17-06-2021,4.319227725,3.174447892,274.1187763,247.0887867,67.12301468,9.75511219,4.595250717,8.652844688,3.816616017
18-06-2021,4.394654022,3.103969716,274.0740265,250.8246383,67.14264665,9.756372321,5.143081041,8.782219945,3.788737926
19-06-2021,4.125144631,3.137888558,274.0792889,237.4316554,67.07114323,9.746169543,5.774877014,8.871434955,5.561656376
20-06-2021,4.090387888,3.134467039,274.0579227,235.6953409,67.06163853,9.744028756,6.863629095,9.106011025,6.826893054
21-06-2021,4.09211203,3.153529329,274.0423151,235.7815229,67.06211162,9.74354257,6.604331915,9.048391438,6.690330511
22-06-2021,4.189606973,3.028801155,273.9421535,240.6463405,67.08859474,9.743827651,7.625049839,9.281917709,6.245602461
23-06-2021,4.146796444,3.001491513,273.8884832,238.5122227,67.07703027,9.740239401,7.699417035,9.292277628,6.391870098
24-06-2021,4.108201155,2.984365696,273.8340335,236.5854904,67.06651824,9.73677689,8.507418227,9.465252899,7.197576335
25-06-2021,4.069808356,3.018818976,273.8017246,234.6662571,67.05597877,9.734098146,8.694538925,9.50306227,7.86573762
26-06-2021,4.069895541,3.019435331,273.7443388,234.6706184,67.0560028,9.732061474,7.952403209,9.336548579,7.19796967
27-06-2021,4.21665835,2.99113276,273.6645794,241.9932234,67.09585113,9.735007464,7.369517468,9.221516119,5.717522671
28-06-2021,4.243660831,3.005823081,273.6021232,243.3364184,67.10305554,9.733830767,7.723835864,9.299360247,5.93281136
29-06-2021,4.233513523,2.943922704,273.4907156,242.8318032,67.1003527,9.729475361,8.432926747,9.448772415,6.217526175
30-06-2021,4.022275166,2.975376682,273.4246238,232.2864561,67.04281381,9.718783175,9.278744507,9.62022472,8.427055853
01-07-2021,4.032691103,3.074184457,273.421641,232.8082886,67.04570978,9.719096953,9.685162722,9.711509445,9.607336903
02-07-2021,4.052944886,3.093354707,273.3349916,233.8224328,67.05132305,9.716830345,9.577792617,9.685845045,9.490101599
03-07-2021,4.113926398,3.109366041,273.2399152,236.8714682,67.06808283,9.715878349,8.438704777,9.434053945,7.987134264
04-07-2021,4.141115237,3.023074484,273.0835857,238.2287728,67.07548808,9.711391719,7.835869402,9.299338594,6.663782014
05-07-2021,4.143549048,2.995686947,272.9516069,238.3502087,67.07614897,9.706793929,6.96130543,9.103844017,5.766233156
06-07-2021,4.076042191,2.960295957,272.8082397,234.9780609,67.05769573,9.699026466,7.21197423,9.146853459,6.145821795
07-07-2021,4.020163319,2.980418618,272.6878075,232.1806298,67.04222588,9.692508296,7.850897565,9.279887133,7.179328447
08-07-2021,3.975676199,3.052826162,272.5881788,229.9494677,67.02978013,9.687168417,7.638495495,9.22477215,7.869876545
09-07-2021,4.015439306,3.208439307,272.5243985,231.9438769,67.04090979,9.686509877,5.513347858,8.750768023,6.49580662
10-07-2021,4.147148614,3.280741109,272.4085889,238.5297915,67.07712581,9.687624025,4.608660592,8.572851257,5.05759148
11-07-2021,4.190437715,3.220591591,272.216664,240.6877217,67.08881817,9.682486092,4.805582034,8.61942349,4.711230878
12-07-2021,4.160155189,3.44351051,272.1620994,239.1785025,67.08064961,9.679366617,2.190500051,8.039062872,2.906234231
13-07-2021,4.286397561,3.522950999,272.0254858,245.4597491,67.11437969,9.679372555,2.664335882,8.173138381,3.318192345
14-07-2021,4.238687108,3.480493541,271.8200352,243.0891022,67.10173141,9.67023933,2.969563488,8.220722123,3.723949189
15-07-2021,4.371833964,3.486277732,271.6305214,249.6953593,67.13673706,9.668538403,2.480604079,8.145414761,2.663376334
16-07-2021,4.373989352,3.517864116,271.4455892,249.8020581,67.13729633,9.662036333,2.901838678,8.230022962,3.222754273
17-07-2021,4.395771822,3.584091423,271.2692659,250.879932,67.14293546,9.656571165,4.05869808,8.474713916,4.75436932
18-07-2021,4.119386503,3.383690384,270.9514079,237.1441486,67.06957325,9.634717593,6.172229258,8.871347639,7.976912177
19-07-2021,4.038746551,3.261997179,270.6626757,233.1115733,67.0473905,9.621267436,7.644152223,9.179633396,9.357064924
20-07-2021,4.025778917,3.312835701,270.4534426,232.4620138,67.04378867,9.613313356,7.544577191,9.150230808,10.06169601
21-07-2021,4.011222158,3.348317783,270.2270873,231.7324923,67.03973381,9.60468659,6.70801267,8.954719051,9.621310175
22-07-2021,4.101180191,3.438439763,270.018952,236.2347117,67.06459707,9.60084817,4.640055037,8.503933067,6.656882556
23-07-2021,4.189114878,3.316466894,269.6938114,240.6218275,67.08846238,9.592699768,5.131362568,8.620017791,5.590940094
24-07-2021,4.024489036,3.392358408,269.4595925,232.397386,67.04342986,9.577935524,3.998192896,8.328656656,6.013788318
25-07-2021,4.000865778,3.26645705,269.112533,231.213242,67.03684146,9.564659298,5.901068373,8.741204159,7.639836148
26-07-2021,3.917878233,3.339637063,268.8573881,227.0453162,67.0134346,9.552254635,4.927658156,8.498349275,8.102569967
27-07-2021,3.877717467,3.222417707,268.4941223,225.0237273,67.00195724,9.537714357,6.742098753,8.896292293,9.782420502
28-07-2021,3.798619184,3.190126728,268.1640183,221.0332389,66.97905684,9.522732257,6.368146317,8.789113609,9.950595273
29-07-2021,3.781945937,3.17592742,267.8327422,220.1905547,66.97417855,9.510275653,6.562006418,8.822663676,10.29537059
30-07-2021,3.774311231,3.106878025,267.4617929,219.8045096,66.97193873,9.496786281,7.124058512,8.942674603,10.14871121
31-07-2021,3.72098487,3.088103752,267.1062893,217.1049352,66.95618712,9.481932765,6.453540845,8.768109014,9.695431699
01-08-2021,3.692240519,3.04556086,266.7623495,215.6474838,66.94761768,9.468511365,6.175130164,8.688299591,9.079211694
02-08-2021,3.678405364,3.080952491,266.4126907,214.9454055,66.94347304,9.455515103,5.309886407,8.471003815,8.450313161
03-08-2021,3.676931366,3.099442935,266.0427355,214.8705837,66.9430307,9.442322267,4.578259034,8.286895,7.537864028
04-08-2021,3.692993422,3.069892832,265.6363054,215.6856796,66.94784285,9.428575063,4.8573804,8.34578906,7.411996075
05-08-2021,3.753720056,3.035783196,265.2155738,218.762765,66.9658788,9.41617752,4.744473429,8.321275848,6.283375206
06-08-2021,3.811092669,3.024733521,264.7947592,221.6633136,66.9826946,9.403597694,4.830617544,8.342399811,5.840808098
07-08-2021,3.845873705,3.00562229,264.3575179,223.4186444,66.99278553,9.389484336,4.872748773,8.347553249,5.513863308
08-08-2021,3.851836669,2.939251329,263.8829761,223.7193528,66.99450784,9.372870456,5.383822065,8.453601134,5.609297021
09-08-2021,3.779615854,2.88060364,263.3996348,220.0727472,66.97349537,9.352768303,5.563471687,8.468651385,5.883984462
10-08-2021,3.720486606,2.856726412,262.9219969,217.0796851,66.95603905,9.333375078,6.144244299,8.581597936,6.763422468
11-08-2021,3.677755222,2.887425643,262.4607277,214.9124041,66.94327795,9.315224946,6.038234843,8.536910109,7.264286945
12-08-2021,3.694761441,2.946272623,262.0012874,215.7753695,66.94837147,9.299626065,5.139337649,8.31447875,6.528494783
13-08-2021,3.732230187,2.962766267,261.5061689,217.6746753,66.9595245,9.283598335,5.412130779,8.372844719,6.68761477
14-08-2021,3.677430919,2.922244273,260.9676584,214.895942,66.94318063,9.262219643,5.978238261,8.482199621,7.52679599
15-08-2021,3.670741547,2.968248374,260.4614867,214.5563343,66.94117152,9.243977248,4.999455047,8.234613815,6.766619976
16-08-2021,3.797066276,2.907138839,259.8851563,220.9547758,66.97860325,9.22868033,4.501475964,8.129045592,4.809407382
17-08-2021,3.914071855,2.853940824,259.2991074,226.853842,67.01235105,9.212508793,5.364565293,8.335035484,4.811341857
18-08-2021,3.852374705,2.790249571,258.6933699,223.7464824,66.99466313,9.188561916,6.503191979,8.569779686,5.821596702
19-08-2021,3.744259246,2.839837118,258.1349927,218.2838497,66.96308512,9.164407208,6.099841894,8.444985812,6.412666073
20-08-2021,3.783880566,2.87869183,257.5567387,220.2883604,66.97474551,9.145470031,5.901313555,8.389102263,6.19870226
21-08-2021,3.920804078,2.927393928,256.9695791,227.1924782,67.0142669,9.130005157,5.315193115,8.261069156,5.087233623
22-08-2021,3.837554987,3.036490063,256.3997373,222.9990243,66.99037904,9.106511731,3.952982332,7.915996202,4.691896079
23-08-2021,3.849888821,3.057093489,255.7691906,223.6211315,66.99394548,9.084600312,4.86196977,8.111179789,5.830991343
24-08-2021,3.762695848,2.995411961,255.0816244,219.2169675,66.96852378,9.056740867,5.831930021,8.302122522,7.22682358
25-08-2021,3.714910626,2.936688727,254.3810966,216.7970827,66.95438088,9.029961047,6.63337002,8.464458172,8.104421184
26-08-2021,3.706403705,2.934496715,253.6961121,216.3658162,66.95184708,9.005304822,6.544588964,8.423803937,8.061365802
27-08-2021,3.759564327,2.929804103,252.9955709,219.0585207,66.96760159,8.982551287,5.569651423,8.183485396,6.382144454
28-08-2021,3.865334278,2.859384026,252.2457456,224.3997805,66.99839815,8.960047444,5.14436525,8.082744106,4.862353385
29-08-2021,3.942695783,2.837338181,251.5073898,228.2930681,67.02047777,8.936764378,4.65674575,7.96542765,4.005631109
30-08-2021,4.001051326,2.799079308,250.7460149,231.2225468,67.03689334,8.911892848,4.729622653,7.971884375,3.741307135
31-08-2021,4.057163802,2.906720625,250.0489433,234.0335891,67.05248935,8.889185418,4.695611659,7.955267911,3.880772879
01-09-2021,4.051844251,3.288523892,249.4417743,233.7673409,67.05101862,8.86740619,2.511149807,7.450626091,3.12792984
02-09-2021,3.982167988,3.409740734,248.7207,230.2752748,67.03160354,8.839212554,0.777094614,7.021505892,1.290757994
03-09-2021,3.9719672,3.325170737,247.8805892,229.7632875,67.02873722,8.808979411,1.568791664,7.173825493,2.306156966
04-09-2021,3.930986893,3.307357076,247.0605501,227.7045223,67.01715947,8.778321018,2.205207628,7.283651927,3.362124889
05-09-2021,3.808300228,3.395450181,246.2808876,221.5222846,66.98188109,8.746012448,2.089278219,7.200521486,4.811662576
06-09-2021,3.93983402,3.341979591,245.4153001,228.1492453,67.01966751,8.720189886,2.152900534,7.229051999,3.423889512
07-09-2021,4.033079826,3.414614974,244.6003897,232.8277596,67.04581773,8.694625347,1.68691725,7.127840024,2.593402844
08-09-2021,4.035027499,3.426186162,243.7409764,232.9253139,67.04635851,8.664146313,2.536864335,7.29464385,3.961725119
09-09-2021,3.885788935,3.374636252,242.8363305,225.4302661,67.00427194,8.626570851,2.275787963,7.171443196,4.233235005
10-09-2021,3.854178305,3.443525115,241.9796703,223.8374216,66.99518357,8.594972712,1.878720074,7.047840202,4.349888275
11-09-2021,3.909794794,3.355665557,241.0306674,226.6386586,67.01113244,8.56330277,2.189823982,7.108869482,3.757416777
12-09-2021,4.004251839,3.460840196,240.1668508,231.3830345,67.03778782,8.536007242,2.376934568,7.152422129,4.158909924
13-09-2021,4.010785243,3.386465744,239.1996926,231.7105901,67.03961192,8.501863844,2.571514952,7.171092231,3.916276818
14-09-2021,4.017016693,3.487776931,238.3090179,232.0229351,67.04134939,8.470426153,1.549112441,6.918872742,2.783054449
15-09-2021,4.199680721,3.576905088,237.3996022,241.1480579,67.09130155,8.444389107,1.602478973,6.955180666,2.446537941
16-09-2021,4.265113515,3.605027563,236.4479846,244.4026604,67.10875185,8.412727263,1.998239083,7.030857198,2.878314106
17-09-2021,4.328524581,3.586310032,235.4617992,247.5497695,67.12544994,8.379723681,1.947601893,7.007645289,2.494950603
18-09-2021,4.252311627,3.499327014,234.4304529,243.7664748,67.10535548,8.340522141,2.809441931,7.146573164,3.547522718
19-09-2021,4.204137154,3.456375758,233.4099206,241.3699522,67.09249726,8.302622663,3.037426313,7.157409778,3.862192692
20-09-2021,4.065166571,3.403975077,232.3739111,234.4340394,67.05469887,8.261114084,3.741354373,7.255865502,5.380130557
21-09-2021,3.96997898,3.20321411,231.2508114,229.6634746,67.02817783,8.217935269,5.10428133,7.514502772,6.329415741
22-09-2021,4.050585623,3.177574342,230.2077209,233.7043381,67.05067041,8.183612285,4.159359223,7.28644064,4.529995819
23-09-2021,4.077431717,3.253399284,229.2080723,235.0475527,67.05807814,8.148976144,2.926517876,6.98975242,3.376743734
24-09-2021,4.095099438,3.283218449,228.1751296,235.9308372,67.06293093,8.112839249,1.484830527,6.645833199,1.738904545
25-09-2021,4.148406317,3.309020718,227.1312605,238.5925332,67.07746696,8.077474562,2.332917876,6.816865699,2.642586206
26-09-2021,4.316325928,3.336181095,226.0796344,246.944872,67.12225367,8.045443742,2.040888202,6.762153429,1.979794837
27-09-2021,4.334394989,3.318461277,224.9969873,247.8407782,67.12698539,8.007480264,2.021061497,6.731634633,1.89149581
28-09-2021,4.284489697,3.35574885,223.934935,245.3650248,67.11387617,7.968126211,2.871738995,6.873529745,2.939961518
29-09-2021,4.185298304,3.292194403,222.8140283,240.4316961,67.08743534,7.925118289,5.02373794,7.292162006,5.34830563
30-09-2021,3.949643665,3.226292583,221.6848633,228.6421828,67.02244289,7.877317163,6.258798431,7.510424847,8.226840108
01-10-2021,3.987986809,3.21812838,220.6087435,230.5672419,67.03323581,7.840340827,4.109723839,7.000035293,5.075665547
02-10-2021,4.11065198,3.238548457,219.5120037,236.707917,67.06718822,7.805314513,2.875559489,6.716927735,3.13505773
03-10-2021,4.077343392,3.301392432,218.4312526,235.0431356,67.05805383,7.765827807,3.393842186,6.795368711,4.158613848
04-10-2021,3.902144371,3.208727039,217.2670834,226.253673,67.00894992,7.718782182,3.733748166,6.8082231,5.119665143
05-10-2021,4.025546522,3.10936277,216.0943895,232.4503702,67.04372403,7.681104214,3.354627938,6.712594026,3.481392591
06-10-2021,4.143966644,3.106332461,214.9672397,238.3710438,67.07626233,7.644747901,2.103348704,6.427856022,1.927339557
07-10-2021,4.249149236,3.21104077,213.8920201,243.6092778,67.10451516,7.609714387,1.96577719,6.390799496,1.800457133
08-10-2021,4.277565199,3.159551334,212.7338763,245.021176,67.11204713,7.569360179,3.115901391,6.61181797,2.649889368
09-10-2021,4.206197517,3.181344716,211.6108653,241.47253,67.09304971,7.527270598,3.519277937,6.655791508,3.265000871
10-10-2021,4.12876862,3.026980188,210.3949456,237.6125735,67.07213038,7.481685314,4.347072335,6.791643551,3.751369868
11-10-2021,4.075623387,2.937796089,209.2105557,234.9571153,67.05758045,7.437954335,4.013381533,6.677582176,3.353708611
12-10-2021,4.128589627,2.70695891,207.9471657,237.6036383,67.07208164,7.39463641,2.643850048,6.348786315,1.768240151
13-10-2021,4.11058124,2.120858051,206.4641981,236.7043835,67.06716889,7.341364074,5.191506016,6.866714975,2.480800993
14-10-2021,4.079442661,1.726117016,205.0663502,235.1481163,67.05863137,7.290731801,4.785825799,6.734901829,1.933597544
15-10-2021,4.016824975,1.672759729,203.89203,232.0133265,67.04129597,7.24710723,4.747087253,6.686659183,1.925523153
16-10-2021,3.956483794,1.552477483,202.6700926,228.9857965,67.0243747,7.201856685,5.171874407,6.742216085,2.045519356
17-10-2021,3.840766142,1.279436059,201.3270457,223.1610197,66.9913085,7.150602257,10.11331855,7.834643783,3.754216927
18-10-2021,3.763305434,1.728212119,200.5308795,219.2478087,66.96870322,7.119921247,9.101215882,7.58350293,4.252127861
19-10-2021,3.746027633,2.316925513,199.7817198,218.3733804,66.96360776,7.092782357,6.231625832,6.890683961,4.146000329
20-10-2021,3.775649809,2.310536098,198.6538554,219.8722023,66.97233171,7.053658985,5.917817233,6.788463168,3.84044405
21-10-2021,3.733045065,2.302250886,197.5291432,217.7159512,66.95976601,7.012407572,6.378429449,6.863286926,4.238652553
22-10-2021,3.591811307,2.298126905,196.4117963,210.5424137,66.91722979,6.968311678,7.453145224,7.085242981,5.477753289
23-10-2021,3.545008588,2.574283662,195.4638232,208.1563353,66.90282338,6.93318649,5.640007069,6.618645593,5.524267421
24-10-2021,3.642133176,2.252542565,194.1713975,213.1029305,66.9325443,6.890403191,4.176683172,6.241784706,2.857826692
25-10-2021,3.598508089,1.942310264,192.8790484,210.8834603,66.9192782,6.843186063,3.206054798,5.967045675,1.840559909
26-10-2021,3.569915379,1.675102173,191.6080312,209.4266828,66.91050976,6.797200701,5.552070536,6.495712895,2.785991576
27-10-2021,3.561873644,1.527959867,190.4200141,209.0166611,66.90803298,6.754806334,5.518280974,6.454965539,2.579660171
28-10-2021,3.552294092,1.417015998,189.2629682,208.5280577,66.90507642,6.713465552,4.594243684,6.198688339,2.045741753
29-10-2021,3.56553661,1.373282919,188.1644223,209.2034401,66.90916172,6.674905891,4.30037441,6.099496041,1.865119599
30-10-2021,3.567402756,1.339677177,187.0827564,209.2985866,66.9097364,6.636592096,5.111305258,6.267100912,2.181530826
31-10-2021,3.611343608,1.545768204,186.1940031,211.5368796,66.92319538,6.606392977,3.76933138,5.92455294,1.735059983
01-11-2021,3.568035013,1.960116428,185.6763613,209.3308209,66.90993105,6.58672066,5.290122597,6.272663858,3.128188455
02-11-2021,3.556623881,1.74274184,184.5248134,208.7489212,66.90641356,6.545526302,3.778199019,5.873847142,1.980464294
03-11-2021,3.549417621,1.571499158,183.4063009,208.3813069,66.90418734,6.505633578,5.962665527,6.373672988,2.866310872
04-11-2021,3.547087815,1.477567675,182.3455429,208.2624332,66.90346678,6.467937605,3.939980611,5.853293542,1.810154541
05-11-2021,3.537961041,1.441642379,181.3345673,207.7966498,66.90064022,6.431805778,3.826879904,5.797393954,1.735716371
06-11-2021,3.489676009,1.367046867,180.3102727,205.3295524,66.88558344,6.394035431,5.299117481,6.12500474,2.373671702
07-11-2021,3.448286913,1.35458334,179.3415491,203.2109065,66.87253681,6.358442739,6.165752497,6.310732723,2.800026362
08-11-2021,3.396896366,1.381049247,178.4137541,200.5752283,66.85615279,6.323998582,6.352087829,6.331020716,2.996057395
09-11-2021,3.393091182,1.408060522,177.5009495,200.3798452,66.85493136,6.291528648,4.397380499,5.817663883,2.106289457
10-11-2021,3.437570933,1.394136848,176.5757415,202.6617799,66.86913745,6.260064523,2.693633899,5.37525271,1.253340757
11-11-2021,3.42123108,1.264479619,175.5857686,201.8239935,66.86393686,6.224483309,4.376305906,5.764557859,1.929295706
